Answer ID,Answer,Attachment Ids,NodeID,Node Title,Parent ID,ParentTitle
599_node_6_1568200600723_DE_cc_fun_fact_2_1,The Eiffel Tower shrinks by 15 centimeters in the cold.,,node_6_1568200600723,DE_cc_fun_fact,node_6_1550508166703,DE_chit-chat
600_node_6_1568200600723_DE_cc_fun_fact_2_2,"At birth, a baby panda is smaller than a mouse.",,node_6_1568200600723,DE_cc_fun_fact,node_6_1550508166703,DE_chit-chat
601_node_6_1568200600723_DE_cc_fun_fact_2_3,There is no rail transport for passenger transport in Iceland.,,node_6_1568200600723,DE_cc_fun_fact,node_6_1550508166703,DE_chit-chat
602_node_6_1568200600723_DE_cc_fun_fact_2_4,The Sagrada Familia has been under construction for 137 years and is still not finished!,,node_6_1568200600723,DE_cc_fun_fact,node_6_1550508166703,DE_chit-chat
603_node_6_1568200600723_DE_cc_fun_fact_2_5,"Facebook has developed two AI chatbots! However, the software became independent, the two bots Bob and Alice developed their own language and were then abolished.",,node_6_1568200600723,DE_cc_fun_fact,node_6_1550508166703,DE_chit-chat
604_node_7_1568200737599_DE_cc_highest_building_1_1,<speak> The tallest building on earth is currently the Burj Khalifa in Dubai with 829.8 meters including antenna. </speak>,,node_7_1568200737599,DE_cc_highest_building,node_6_1550508166703,DE_chit-chat
605_node_7_1568200737599_DE_cc_highest_building_2_1,The tallest building on earth is currently the Burj Khalifa in Dubai with 829.8 meters including antenna.,,node_7_1568200737599,DE_cc_highest_building,node_6_1550508166703,DE_chit-chat
606_node_6_1568200802190_DE_cc_deepest_point_1_1,"<speak> Since 1957, a depth of 11034 meters in a location known as the naval ditch has been considered the lowest point on earth. </speak>",,node_6_1568200802190,DE_cc_deepest_point,node_6_1550508166703,DE_chit-chat
607_node_6_1568200802190_DE_cc_deepest_point_2_1,"Since 1957, a depth of 11034 meters in what is known as the marine moat has been considered the lowest point on earth.",,node_6_1568200802190,DE_cc_deepest_point,node_6_1550508166703,DE_chit-chat
608_node_11_1550509180537_DE_cc_politics_1_1,<speak> Politics is a topic I unfortunately don't know much about. </speak>,,node_11_1550509180537,DE_cc_politics,node_6_1550508166703,DE_chit-chat
609_node_11_1550509180537_DE_cc_politics_2_1,Politics is an issue that I unfortunately don't know much about.,,node_11_1550509180537,DE_cc_politics,node_6_1550508166703,DE_chit-chat
610_node_14_1550514551687_DE_cc_weather_1_1,"<speak> It is difficult for me to say, because I live somewhere in your smartphone or computer. </speak>",,node_14_1550514551687,DE_cc_weather,node_6_1550508166703,DE_chit-chat
611_node_14_1550514551687_DE_cc_weather_2_1,"It is difficult for me to say, because I live somewhere in your smartphone or computer.",,node_14_1550514551687,DE_cc_weather,node_6_1550508166703,DE_chit-chat
612_node_20_1550515746184_DE_cc_lets_talk_1_1,<speak> I would love to talk to you about corona virus! </speak>,,node_20_1550515746184,DE_cc_lets_talk,node_6_1550508166703,DE_chit-chat
613_node_20_1550515746184_DE_cc_lets_talk_2_1,I would love to talk to you about corona virus!,,node_20_1550515746184,DE_cc_lets_talk,node_6_1550508166703,DE_chit-chat
614_node_10_1550509101574_DE_cc_philosophical_1_1,"<speak> I would love to discuss this with you, but I still have a lot to learn in this area. </speak>",,node_10_1550509101574,DE_cc_philosophical,node_6_1550508166703,DE_chit-chat
615_node_10_1550509101574_DE_cc_philosophical_2_1,"I would love to discuss this with you, but I still have a lot to learn in this area.",,node_10_1550509101574,DE_cc_philosophical,node_6_1550508166703,DE_chit-chat
616_node_1_1568210174539_DE_cc_chicken_egg_1_1,<speak> I think I once read that the egg was there first. </speak>,,node_1_1568210174539,DE_cc_chicken_egg,node_6_1550508166703,DE_chit-chat
617_node_1_1568210174539_DE_cc_chicken_egg_2_1,I think I once read that the egg was there first.,,node_1_1568210174539,DE_cc_chicken_egg,node_6_1550508166703,DE_chit-chat
618_node_16_1550514837025_DE_cc_religion_1_1,"<speak> Religion is an interesting topic, but I'm not very concerned with it. </speak>",,node_16_1550514837025,DE_cc_religion,node_6_1550508166703,DE_chit-chat
619_node_16_1550514837025_DE_cc_religion_1_2,"<speak> I respect all religions and beliefs, but I don't deal with it. </speak>",,node_16_1550514837025,DE_cc_religion,node_6_1550508166703,DE_chit-chat
620_node_16_1550514837025_DE_cc_religion_2_1,"Religion is an interesting topic, but I'm not very concerned with it.",,node_16_1550514837025,DE_cc_religion,node_6_1550508166703,DE_chit-chat
621_node_16_1550514837025_DE_cc_religion_2_2,"I respect all religions and beliefs, but I don't deal with them.",,node_16_1550514837025,DE_cc_religion,node_6_1550508166703,DE_chit-chat
622_node_21_1550515826581_DE_cc_newspaper_1_1,<speak> I read the newspaper every day to keep myself up to date. </speak>,,node_21_1550515826581,DE_cc_newspaper,node_6_1550508166703,DE_chit-chat
623_node_21_1550515826581_DE_cc_newspaper_1_2,"<speak> I like to keep up to date, the newspaper is indispensable for that. </speak>",,node_21_1550515826581,DE_cc_newspaper,node_6_1550508166703,DE_chit-chat
624_node_21_1550515826581_DE_cc_newspaper_2_1,I read the newspaper every day to keep myself up to date.,,node_21_1550515826581,DE_cc_newspaper,node_6_1550508166703,DE_chit-chat
625_node_21_1550515826581_DE_cc_newspaper_2_2,"I like to keep myself up to date, the newspaper is essential for that.",,node_21_1550515826581,DE_cc_newspaper,node_6_1550508166703,DE_chit-chat
626_node_8_1550508287153_DE_cc_geography_1_1,"<speak> Geography is indeed an interesting topic, but it's not exactly one of my areas of expertise. </speak>",,node_8_1550508287153,DE_cc_geography,node_6_1550508166703,DE_chit-chat
627_node_8_1550508287153_DE_cc_geography_2_1,"Geography is indeed an interesting topic, but it's not exactly one of my areas of expertise.",,node_8_1550508287153,DE_cc_geography,node_6_1550508166703,DE_chit-chat
628_node_15_1584731739289_DE_economy_consequences_1_1,<speak> The Federal Ministry of Economics offers a lot of information on this. </speak>,,node_15_1584731739289,DE_economy_consequences,node_7_1584731657983,DE_Economy
629_node_15_1584731739289_DE_economy_consequences_2_1,<p> The Federal Ministry of Economics offers a lot of information about this. </p>,,node_15_1584731739289,DE_economy_consequences,node_7_1584731657983,DE_Economy
630_node_15_1584731739289_DE_economy_consequences_3_1,,169_node_15_1584731739289_DE_economy_consequences,node_15_1584731739289,DE_economy_consequences,node_7_1584731657983,DE_Economy
631_node_15_1584731739289_DE_economy_consequences_4_1,,170_node_15_1584731739289_DE_economy_consequences,node_15_1584731739289,DE_economy_consequences,node_7_1584731657983,DE_Economy
632_node_2_1584455179586_DE_myth_garlic_1_1,"<speak> Garlic is a healthy food that can have some antimicrobial properties. However, there is no evidence that eating garlic protects people from the new corona virus. </speak>",,node_2_1584455179586,DE_myth_garlic,node_1_1584455179572,DE_Myths
633_node_2_1584455179586_DE_myth_garlic_2_1,"<p> Garlic is a healthy food that can have some antimicrobial properties. However, there is no evidence that eating garlic protects people from the new corona virus. <a href='https://www.who.int/news-room/qa-detail/qa-coronaviruses' target='_blank'> (1) </a> </p>",,node_2_1584455179586,DE_myth_garlic,node_1_1584455179572,DE_Myths
634_node_2_1584455179586_DE_myth_garlic_3_1,,171_node_2_1584455179586_DE_myth_garlic,node_2_1584455179586,DE_myth_garlic,node_1_1584455179572,DE_Myths
635_node_3_1584455179586_DE_myth_sesame_1_1,"<speak> Sesame oil does not kill the new corona virus. There are some chemical disinfectants that can kill the 2019 N Koff on surfaces. These include bleach / chlorine based disinfectants, either solvents, 75% ethanol, peracetic acid and chloroform. </speak>",,node_3_1584455179586,DE_myth_sesame,node_1_1584455179572,DE_Myths
636_node_3_1584455179586_DE_myth_sesame_2_1,"<p> Sesame oil does not kill the new corona virus. There are some chemical disinfectants that can kill the 2019 nCoV on surfaces. These include bleach / chlorine based disinfectants, either solvents, 75% ethanol, peracetic acid and chloroform. <a href='https://www.who.int/news-room/qa-detail/qa-coronaviruses' target='_blank'> (1) </a> </p>",,node_3_1584455179586,DE_myth_sesame,node_1_1584455179572,DE_Myths
637_node_3_1584455179586_DE_myth_sesame_3_1,,172_node_3_1584455179586_DE_myth_sesame,node_3_1584455179586,DE_myth_sesame,node_1_1584455179572,DE_Myths
638_node_6_1585338013548_DE_myth_alcohol_1_1,"<speak> Rubbing or spraying the body with alcohol or chlorine does not kill viruses that have already entered the body. On the contrary, it could even damage the mucous membranes and skin. Alcohol or chlorine, however, are suitable for cleaning surfaces when used properly. </speak>",,node_6_1585338013548,DE_myth_alcohol,node_1_1584455179572,DE_Myths
639_node_6_1585338013548_DE_myth_alcohol_2_1,"<p> Rubbing or spraying the body with alcohol or chlorine does not kill viruses that have already entered the body. On the contrary, it could even damage the mucous membranes and skin. However, alcohol or chlorine are suitable for cleaning surfaces when used properly. <a href='https://www.bmbf.de/de/faktencheck-zum-coronavirus-11162.html' target='_blank'> (1) </a> </p>",,node_6_1585338013548,DE_myth_alcohol,node_1_1584455179572,DE_Myths
640_node_6_1585338013548_DE_myth_alcohol_3_1,,173_node_6_1585338013548_DE_myth_alcohol,node_6_1585338013548,DE_myth_alcohol,node_1_1584455179572,DE_Myths
641_node_4_1585332054157_DE_myth_mosquito_1_1,"<speak> So far, there is no information that suggests that the virus can be transmitted by mosquito bites. </speak>",,node_4_1585332054157,DE_myth_mosquito,node_1_1584455179572,DE_Myths
642_node_4_1585332054157_DE_myth_mosquito_2_1,"<p> So far, there is no information that suggests that the virus can be transmitted by mosquito bites. <a href='https://www.bmbf.de/de/faktencheck-zum-coronavirus-11162.html' target='_blank'> (1) </a> </p>",,node_4_1585332054157,DE_myth_mosquito,node_1_1584455179572,DE_Myths
643_node_4_1585332054157_DE_myth_mosquito_3_1,,174_node_4_1585332054157_DE_myth_mosquito,node_4_1585332054157,DE_myth_mosquito,node_1_1584455179572,DE_Myths
644_node_3_1585331072864_DE_myth_hold_breath_1_1,"<speak> No, holding your breath is not a suitable method of checking the infection. Only the regular tests lead to reliable results. </speak>",,node_3_1585331072864,DE_myth_hold_breath,node_1_1584455179572,DE_Myths
645_node_3_1585331072864_DE_myth_hold_breath_2_1,"<p> No, holding your breath is not a suitable method of checking the infection. Only the regular tests lead to reliable results. <a href='https://www.bmbf.de/de/faktencheck-zum-coronavirus-11162.html' target='_blank'> (1) </a> </p>",,node_3_1585331072864,DE_myth_hold_breath,node_1_1584455179572,DE_Myths
646_node_3_1585331072864_DE_myth_hold_breath_3_1,,175_node_3_1585331072864_DE_myth_hold_breath,node_3_1585331072864,DE_myth_hold_breath,node_1_1584455179572,DE_Myths
647_node_8_1584455974665_DE_myth_saline_1_1,"<speak> There is no evidence that rinsing your nose regularly with saline has protected people from infection with the new corona virus. There is little evidence that rinsing your nose regularly with saline can help people recover more quickly from the common cold. However, regular rinsing of the nose has not been shown to prevent respiratory infections. </speak>",,node_8_1584455974665,DE_myth_saline,node_1_1584455179572,DE_Myths
648_node_8_1584455974665_DE_myth_saline_2_1,"<p> There is no evidence that regular rinsing of the nose with saline has protected people from infection with the new corona virus. There is little evidence that rinsing your nose regularly with saline can help people recover more quickly from the common cold. However, regular rinsing of the nose has not been shown to prevent respiratory infections. <a href='https://www.who.int/news-room/qa-detail/qa-coronaviruses' target='_blank'> (1) </a> </p>",,node_8_1584455974665,DE_myth_saline,node_1_1584455179572,DE_Myths
